LOCATION,SUBJECT,MEASURE,TIME,Value
TUR,POULTRY,THND_TONNE,1997,475.7150963
TUR,POULTRY,THND_TONNE,1998,497.2891015
TUR,POULTRY,THND_TONNE,1999,604.8741234
TUR,POULTRY,THND_TONNE,2000,666.0181054
TUR,POULTRY,THND_TONNE,2001,613.3050927
TUR,POULTRY,THND_TONNE,2002,710.9900902
TUR,POULTRY,THND_TONNE,2003,884.585122
TUR,POULTRY,THND_TONNE,2004,889.4371117
TUR,POULTRY,THND_TONNE,2005,936.9720849
TUR,POULTRY,THND_TONNE,2006,897.4790429
TUR,POULTRY,THND_TONNE,2007,1050.064065
TUR,POULTRY,THND_TONNE,2008,1046.837136
TUR,POULTRY,THND_TONNE,2009,1211.012063
TUR,POULTRY,THND_TONNE,2010,1336.54905
TUR,POULTRY,THND_TONNE,2011,1410.725076
TUR,POULTRY,THND_TONNE,2012,1457.106179
TUR,POULTRY,THND_TONNE,2013,1428.175027
TUR,POULTRY,THND_TONNE,2014,1531.974099
TUR,POULTRY,THND_TONNE,2015,1619.417214
TUR,POULTRY,THND_TONNE,2016,1601.653054
TUR,POULTRY,THND_TONNE,2017,1782.578103
TUR,POULTRY,THND_TONNE,2018,1793.343972
TUR,POULTRY,THND_TONNE,2019,1824.354068
TUR,POULTRY,THND_TONNE,2020,1870.949478
TUR,POULTRY,THND_TONNE,2021,1909.374117
TUR,POULTRY,THND_TONNE,2022,1942.609904
TUR,POULTRY,THND_TONNE,2023,1976.605663
TUR,POULTRY,THND_TONNE,2024,2011.413335
TUR,POULTRY,THND_TONNE,2025,2046.44271
TUR,POULTRY,THND_TONNE,2026,2083.535746
TUR,POULTRY,THND_TONNE,2027,2120.464849
TUR,POULTRY,THND_TONNE,2028,2159.371659
JPN,PIG,THND_TONNE,1990,2071.812957
JPN,PIG,THND_TONNE,1991,2082.681529
JPN,PIG,THND_TONNE,1992,2089.851529
JPN,PIG,THND_TONNE,1993,2079.114386
JPN,PIG,THND_TONNE,1994,2097.023814
JPN,PIG,THND_TONNE,1995,2110.845814
JPN,PIG,THND_TONNE,1996,2220.732957
JPN,PIG,THND_TONNE,1997,2064.940814
JPN,PIG,THND_TONNE,1998,2051.120386
JPN,PIG,THND_TONNE,1999,2099.958957
JPN,PIG,THND_TONNE,2000,2179.850243
JPN,PIG,THND_TONNE,2001,2236.454051
JPN,PIG,THND_TONNE,2002,2350.443571
JPN,PIG,THND_TONNE,2003,2316.987671
JPN,PIG,THND_TONNE,2004,2474.044671
JPN,PIG,THND_TONNE,2005,2459.773386
JPN,PIG,THND_TONNE,2006,2304.2431
JPN,PIG,THND_TONNE,2007,2349.3671
JPN,PIG,THND_TONNE,2008,2390.896386
JPN,PIG,THND_TONNE,2009,2333.5971
JPN,PIG,THND_TONNE,2010,2364.554529
JPN,PIG,THND_TONNE,2011,2404.853957
JPN,PIG,THND_TONNE,2012,2389.875957
JPN,PIG,THND_TONNE,2013,2383.580386
JPN,PIG,THND_TONNE,2014,2411.882814
JPN,PIG,THND_TONNE,2015,2454.666957
JPN,PIG,THND_TONNE,2016,2518.737243
JPN,PIG,THND_TONNE,2017,2587.8601
JPN,PIG,THND_TONNE,2018,2636.45916
JPN,PIG,THND_TONNE,2019,2626.922314
JPN,PIG,THND_TONNE,2020,2647.682716
JPN,PIG,THND_TONNE,2021,2645.060129
JPN,PIG,THND_TONNE,2022,2645.409858
JPN,PIG,THND_TONNE,2023,2648.735236
JPN,PIG,THND_TONNE,2024,2650.647093
JPN,PIG,THND_TONNE,2025,2653.521921
JPN,PIG,THND_TONNE,2026,2656.887322
JPN,PIG,THND_TONNE,2027,2659.691559
JPN,PIG,THND_TONNE,2028,2662.359134
BRA,SHEEP,THND_TONNE,1990,114.3981008
BRA,SHEEP,THND_TONNE,1991,115.8390989
BRA,SHEEP,THND_TONNE,1992,117.0030974
BRA,SHEEP,THND_TONNE,1993,122.8060967
BRA,SHEEP,THND_TONNE,1994,120.3001022
BRA,SHEEP,THND_TONNE,1995,129.1491042
BRA,SHEEP,THND_TONNE,1996,103.5020983
BRA,SHEEP,THND_TONNE,1997,106.7611017
BRA,SHEEP,THND_TONNE,1998,108.742097
BRA,SHEEP,THND_TONNE,1999,114.2881001
BRA,SHEEP,THND_TONNE,2000,109.3101031
BRA,SHEEP,THND_TONNE,2001,104.7330992
BRA,SHEEP,THND_TONNE,2002,101.5980933
BRA,SHEEP,THND_TONNE,2003,100.5951025
BRA,SHEEP,THND_TONNE,2004,108.3791039
BRA,SHEEP,THND_TONNE,2005,110.0971025
BRA,SHEEP,THND_TONNE,2006,113.4721022
BRA,SHEEP,THND_TONNE,2007,114.5381028
BRA,SHEEP,THND_TONNE,2008,116.2221017
BRA,SHEEP,THND_TONNE,2009,115.3670961
BRA,SHEEP,THND_TONNE,2010,117.6641005
BRA,SHEEP,THND_TONNE,2011,118.2761022
BRA,SHEEP,THND_TONNE,2012,120.7690981
BRA,SHEEP,THND_TONNE,2013,124.6571012
BRA,SHEEP,THND_TONNE,2014,126.112919
BRA,SHEEP,THND_TONNE,2015,129.1371102
BRA,SHEEP,THND_TONNE,2016,128.9961032
BRA,SHEEP,THND_TONNE,2017,131.1281094
BRA,SHEEP,THND_TONNE,2018,133.7001032
BRA,SHEEP,THND_TONNE,2019,132.6990275
BRA,SHEEP,THND_TONNE,2020,133.2702392
BRA,SHEEP,THND_TONNE,2021,133.8414508
BRA,SHEEP,THND_TONNE,2022,134.4126625
BRA,SHEEP,THND_TONNE,2023,134.9838742
BRA,SHEEP,THND_TONNE,2024,135.5550859
BRA,SHEEP,THND_TONNE,2025,136.1262975
BRA,SHEEP,THND_TONNE,2026,136.6975092
BRA,SHEEP,THND_TONNE,2027,137.2687209
BRA,SHEEP,THND_TONNE,2028,137.8399326
EGY,POULTRY,THND_TONNE,1990,272.0380944
EGY,POULTRY,THND_TONNE,1991,304.3020714
EGY,POULTRY,THND_TONNE,1992,317.520089
EGY,POULTRY,THND_TONNE,1993,330.3731164
EGY,POULTRY,THND_TONNE,1994,358.6001061
EGY,POULTRY,THND_TONNE,1995,406.9191063
EGY,POULTRY,THND_TONNE,1996,422.7411278
EGY,POULTRY,THND_TONNE,1997,541.2991112
EGY,POULTRY,THND_TONNE,1998,534.5981225
EGY,POULTRY,THND_TONNE,1999,590.0610741
EGY,POULTRY,THND_TONNE,2000,595.335122
EGY,POULTRY,THND_TONNE,2001,621.7610863
EGY,POULTRY,THND_TONNE,2002,743.427102
EGY,POULTRY,THND_TONNE,2003,687.0680932
EGY,POULTRY,THND_TONNE,2004,650.2880639
EGY,POULTRY,THND_TONNE,2005,664.691079
EGY,POULTRY,THND_TONNE,2006,726.9571313
EGY,POULTRY,THND_TONNE,2007,820.1641015
EGY,POULTRY,THND_TONNE,2008,758.1260766
EGY,POULTRY,THND_TONNE,2009,836.2731103
EGY,POULTRY,THND_TONNE,2010,883.1410912
EGY,POULTRY,THND_TONNE,2011,934.4191063
EGY,POULTRY,THND_TONNE,2012,995.6301049
EGY,POULTRY,THND_TONNE,2013,1160.838235
EGY,POULTRY,THND_TONNE,2014,1246.522073
EGY,POULTRY,THND_TONNE,2015,1244.80613
EGY,POULTRY,THND_TONNE,2016,1264.239114
EGY,POULTRY,THND_TONNE,2017,1347.467141
EGY,POULTRY,THND_TONNE,2018,1271.609963
EGY,POULTRY,THND_TONNE,2019,1389.861923
EGY,POULTRY,THND_TONNE,2020,1436.314849
EGY,POULTRY,THND_TONNE,2021,1483.841916
EGY,POULTRY,THND_TONNE,2022,1531.401241
EGY,POULTRY,THND_TONNE,2023,1578.519881
EGY,POULTRY,THND_TONNE,2024,1627.022528
EGY,POULTRY,THND_TONNE,2025,1675.77551
EGY,POULTRY,THND_TONNE,2026,1723.752812
EGY,POULTRY,THND_TONNE,2027,1773.869831
EGY,POULTRY,THND_TONNE,2028,1823.819201
BRA,PIG,THND_TONNE,1990,1062.5001
BRA,PIG,THND_TONNE,1991,1111.6001
BRA,PIG,THND_TONNE,1992,1148.8001
BRA,PIG,THND_TONNE,1993,1207.3001
BRA,PIG,THND_TONNE,1994,1268.0001
BRA,PIG,THND_TONNE,1995,1404.1001
BRA,PIG,THND_TONNE,1996,1545.3001
BRA,PIG,THND_TONNE,1997,1459.943068
BRA,PIG,THND_TONNE,1998,1572.929338
BRA,PIG,THND_TONNE,1999,1600.715087
BRA,PIG,THND_TONNE,2000,2411.058462
BRA,PIG,THND_TONNE,2001,2498.140687
BRA,PIG,THND_TONNE,2002,2419.179983
BRA,PIG,THND_TONNE,2003,2234.046193
BRA,PIG,THND_TONNE,2004,2142.913057
BRA,PIG,THND_TONNE,2005,2123.527336
BRA,PIG,THND_TONNE,2006,2452.497716
BRA,PIG,THND_TONNE,2007,2436.800811
BRA,PIG,THND_TONNE,2008,2547.631228
BRA,PIG,THND_TONNE,2009,2648.022002
BRA,PIG,THND_TONNE,2010,2762.814866
BRA,PIG,THND_TONNE,2011,2949.96455
BRA,PIG,THND_TONNE,2012,2981.469512
BRA,PIG,THND_TONNE,2013,2971.849694
BRA,PIG,THND_TONNE,2014,3200.511106
BRA,PIG,THND_TONNE,2015,3194.754063
BRA,PIG,THND_TONNE,2016,3092.897942
BRA,PIG,THND_TONNE,2017,3237.151714
BRA,PIG,THND_TONNE,2018,3334.644111
BRA,PIG,THND_TONNE,2019,3341.42742
BRA,PIG,THND_TONNE,2020,3380.163978
BRA,PIG,THND_TONNE,2021,3454.059051
BRA,PIG,THND_TONNE,2022,3532.252184
BRA,PIG,THND_TONNE,2023,3576.960904
BRA,PIG,THND_TONNE,2024,3609.92307
BRA,PIG,THND_TONNE,2025,3646.810653
BRA,PIG,THND_TONNE,2026,3683.431262
BRA,PIG,THND_TONNE,2027,3710.320472
BRA,PIG,THND_TONNE,2028,3734.379821
USA,SHEEP,THND_TONNE,1990,180.3654334
USA,SHEEP,THND_TONNE,1991,179.9847253
USA,SHEEP,THND_TONNE,1992,176.2056389
USA,SHEEP,THND_TONNE,1993,172.8115928
USA,SHEEP,THND_TONNE,1994,157.0848828
USA,SHEEP,THND_TONNE,1995,156.8971475
USA,SHEEP,THND_TONNE,1996,151.2654899
USA,SHEEP,THND_TONNE,1997,150.7759671
USA,SHEEP,THND_TONNE,1998,163.1047657
USA,SHEEP,THND_TONNE,1999,162.4065408
USA,SHEEP,THND_TONNE,2000,160.5383372
USA,SHEEP,THND_TONNE,2001,166.7723878
USA,SHEEP,THND_TONNE,2002,172.7879886
USA,SHEEP,THND_TONNE,2003,166.5346806
USA,SHEEP,THND_TONNE,2004,168.9993174
USA,SHEEP,THND_TONNE,2005,161.3663731
USA,SHEEP,THND_TONNE,2006,161.4733809
USA,SHEEP,THND_TONNE,2007,174.6773686
USA,SHEEP,THND_TONNE,2008,155.4658946
USA,SHEEP,THND_TONNE,2009,153.5907415
USA,SHEEP,THND_TONNE,2010,143.7609295
USA,SHEEP,THND_TONNE,2011,133.7578451
USA,SHEEP,THND_TONNE,2012,135.839383
USA,SHEEP,THND_TONNE,2013,146.8322071
USA,SHEEP,THND_TONNE,2014,158.3670748
USA,SHEEP,THND_TONNE,2015,165.4023008
USA,SHEEP,THND_TONNE,2016,165.788418
USA,SHEEP,THND_TONNE,2017,179.5355519
USA,SHEEP,THND_TONNE,2018,174.1180886
USA,SHEEP,THND_TONNE,2019,167.6709636
USA,SHEEP,THND_TONNE,2020,165.1495011
USA,SHEEP,THND_TONNE,2021,161.8406256
USA,SHEEP,THND_TONNE,2022,163.6033361
USA,SHEEP,THND_TONNE,2023,164.3593896
USA,SHEEP,THND_TONNE,2024,165.1631306
USA,SHEEP,THND_TONNE,2025,166.2883073
USA,SHEEP,THND_TONNE,2026,167.1427889
USA,SHEEP,THND_TONNE,2027,168.1050343
USA,SHEEP,THND_TONNE,2028,169.0807459
TUR,BEEF,THND_TONNE,1990,381.6790856
TUR,BEEF,THND_TONNE,1991,372.9650963
TUR,BEEF,THND_TONNE,1992,337.7701195
TUR,BEEF,THND_TONNE,1993,334.276101
TUR,BEEF,THND_TONNE,1994,311.0910729
TUR,BEEF,THND_TONNE,1995,309.3771142
TUR,BEEF,THND_TONNE,1996,323.2861107
TUR,BEEF,THND_TONNE,1997,384.9841088
TUR,BEEF,THND_TONNE,1998,363.5640954
TUR,BEEF,THND_TONNE,1999,354.7021264
TUR,BEEF,THND_TONNE,2000,358.4551171
TUR,BEEF,THND_TONNE,2001,333.65812
TUR,BEEF,THND_TONNE,2002,328.8650902
TUR,BEEF,THND_TONNE,2003,301.0310753
TUR,BEEF,THND_TONNE,2004,375.9151391
TUR,BEEF,THND_TONNE,2005,327.2081078
TUR,BEEF,THND_TONNE,2006,346.0971154
TUR,BEEF,THND_TONNE,2007,431.9340905
TUR,BEEF,THND_TONNE,2008,374.9571007
TUR,BEEF,THND_TONNE,2009,322.0820702
TUR,BEEF,THND_TONNE,2010,652.0510644
TUR,BEEF,THND_TONNE,2011,732.3250512
TUR,BEEF,THND_TONNE,2012,789.276101
TUR,BEEF,THND_TONNE,2013,837.0401391
TUR,BEEF,THND_TONNE,2014,853.1880883
TUR,BEEF,THND_TONNE,2015,1020.774087
TUR,BEEF,THND_TONNE,2016,1054.605203
TUR,BEEF,THND_TONNE,2017,979.8400658
TUR,BEEF,THND_TONNE,2018,997.5640648
TUR,BEEF,THND_TONNE,2019,1016.159469
TUR,BEEF,THND_TONNE,2020,1047.946304
TUR,BEEF,THND_TONNE,2021,1074.054352
TUR,BEEF,THND_TONNE,2022,1096.75821
TUR,BEEF,THND_TONNE,2023,1118.296289
TUR,BEEF,THND_TONNE,2024,1138.818481
TUR,BEEF,THND_TONNE,2025,1158.533657
TUR,BEEF,THND_TONNE,2026,1179.739788
TUR,BEEF,THND_TONNE,2027,1200.495261
TUR,BEEF,THND_TONNE,2028,1222.398409
USA,PIG,THND_TONNE,1990,7271.305813
USA,PIG,THND_TONNE,1991,7438.692482
USA,PIG,THND_TONNE,1992,7927.068257
USA,PIG,THND_TONNE,1993,7901.169463
USA,PIG,THND_TONNE,1994,8087.108082
USA,PIG,THND_TONNE,1995,8059.438915
USA,PIG,THND_TONNE,1996,7618.093014
USA,PIG,THND_TONNE,1997,7629.88643
USA,PIG,THND_TONNE,1998,8304.832679
USA,PIG,THND_TONNE,1999,8597.400105
USA,PIG,THND_TONNE,2000,8456.332711
USA,PIG,THND_TONNE,2001,8387.840181
USA,PIG,THND_TONNE,2002,8684.943537
USA,PIG,THND_TONNE,2003,8815.578295
USA,PIG,THND_TONNE,2004,8816.304044
USA,PIG,THND_TONNE,2005,8669.974971
USA,PIG,THND_TONNE,2006,8640.945025
USA,PIG,THND_TONNE,2007,8966.171141
USA,PIG,THND_TONNE,2008,8814.217516
USA,PIG,THND_TONNE,2009,8998.3801
USA,PIG,THND_TONNE,2010,8656.820777
USA,PIG,THND_TONNE,2011,8332.955439
USA,PIG,THND_TONNE,2012,8408.705455
USA,PIG,THND_TONNE,2013,8684.036351
USA,PIG,THND_TONNE,2014,8650.016883
USA,PIG,THND_TONNE,2015,9340.838884
USA,PIG,THND_TONNE,2016,9476.463164
USA,PIG,THND_TONNE,2017,9541.32695
USA,PIG,THND_TONNE,2018,9656.085956
USA,PIG,THND_TONNE,2019,9831.505208
USA,PIG,THND_TONNE,2020,9968.883946
USA,PIG,THND_TONNE,2021,10023.46265
USA,PIG,THND_TONNE,2022,10087.53761
USA,PIG,THND_TONNE,2023,10145.19966
USA,PIG,THND_TONNE,2024,10214.70691
USA,PIG,THND_TONNE,2025,10297.43454
USA,PIG,THND_TONNE,2026,10376.00721
USA,PIG,THND_TONNE,2027,10447.75414
USA,PIG,THND_TONNE,2028,10521.34554
IDN,BEEF,THND_TONNE,1990,305.855111
IDN,BEEF,THND_TONNE,1991,313.434121
IDN,BEEF,THND_TONNE,1992,346.4630822
IDN,BEEF,THND_TONNE,1993,402.1420983
IDN,BEEF,THND_TONNE,1994,391.6001366
IDN,BEEF,THND_TONNE,1995,369.6081017
IDN,BEEF,THND_TONNE,1996,417.0900963
IDN,BEEF,THND_TONNE,1997,432.2230919
IDN,BEEF,THND_TONNE,1998,400.7020958
IDN,BEEF,THND_TONNE,1999,384.2620934
IDN,BEEF,THND_TONNE,2000,435.5611046
IDN,BEEF,THND_TONNE,2001,408.4331139
IDN,BEEF,THND_TONNE,2002,405.3070763
IDN,BEEF,THND_TONNE,2003,421.6211022
IDN,BEEF,THND_TONNE,2004,504.4581078
IDN,BEEF,THND_TONNE,2005,424.9960717
IDN,BEEF,THND_TONNE,2006,473.7961205
IDN,BEEF,THND_TONNE,2007,433.7040795
IDN,BEEF,THND_TONNE,2008,490.3881005
IDN,BEEF,THND_TONNE,2009,532.3950585
IDN,BEEF,THND_TONNE,2010,589.6031273
IDN,BEEF,THND_TONNE,2011,604.0141381
IDN,BEEF,THND_TONNE,2012,590.6391381
IDN,BEEF,THND_TONNE,2013,607.2511376
IDN,BEEF,THND_TONNE,2014,633.2260521
IDN,BEEF,THND_TONNE,2015,616.3440941
IDN,BEEF,THND_TONNE,2016,709.2230614
IDN,BEEF,THND_TONNE,2017,712.8761376
IDN,BEEF,THND_TONNE,2018,755.6000756
IDN,BEEF,THND_TONNE,2019,763.9070398
IDN,BEEF,THND_TONNE,2020,783.5206601
IDN,BEEF,THND_TONNE,2021,797.3000397
IDN,BEEF,THND_TONNE,2022,810.4778255
IDN,BEEF,THND_TONNE,2023,828.3753686
IDN,BEEF,THND_TONNE,2024,845.0883336
IDN,BEEF,THND_TONNE,2025,860.381121
IDN,BEEF,THND_TONNE,2026,877.8803196
IDN,BEEF,THND_TONNE,2027,895.6841215
IDN,BEEF,THND_TONNE,2028,912.7353189
ARG,POULTRY,THND_TONNE,1990,321.0001
ARG,POULTRY,THND_TONNE,1991,333.8001
ARG,POULTRY,THND_TONNE,1992,382.0401
ARG,POULTRY,THND_TONNE,1993,596.1001
ARG,POULTRY,THND_TONNE,1994,719.0101
ARG,POULTRY,THND_TONNE,1995,738.5951
ARG,POULTRY,THND_TONNE,1996,786.2191
ARG,POULTRY,THND_TONNE,1997,770.0861
ARG,POULTRY,THND_TONNE,1998,811.5571
ARG,POULTRY,THND_TONNE,1999,954.8225987
ARG,POULTRY,THND_TONNE,2000,959.5784151
ARG,POULTRY,THND_TONNE,2001,932.8877596
ARG,POULTRY,THND_TONNE,2002,660.4555976
ARG,POULTRY,THND_TONNE,2003,697.7462574
ARG,POULTRY,THND_TONNE,2004,826.1916926
ARG,POULTRY,THND_TONNE,2005,934.5250042
ARG,POULTRY,THND_TONNE,2006,1086.652533
ARG,POULTRY,THND_TONNE,2007,1160.855731
ARG,POULTRY,THND_TONNE,2008,1273.1801
ARG,POULTRY,THND_TONNE,2009,1367.8201
ARG,POULTRY,THND_TONNE,2010,1464.4101
ARG,POULTRY,THND_TONNE,2011,1643.8901
ARG,POULTRY,THND_TONNE,2012,1749.1501
ARG,POULTRY,THND_TONNE,2013,1711.1001
ARG,POULTRY,THND_TONNE,2014,1777.8001
ARG,POULTRY,THND_TONNE,2015,1921.4001
ARG,POULTRY,THND_TONNE,2016,1924.5001
ARG,POULTRY,THND_TONNE,2017,1914.399748
ARG,POULTRY,THND_TONNE,2018,1939.0001
ARG,POULTRY,THND_TONNE,2019,1956.416767
ARG,POULTRY,THND_TONNE,2020,1976.833433
ARG,POULTRY,THND_TONNE,2021,1997.2501
ARG,POULTRY,THND_TONNE,2022,2017.666767
ARG,POULTRY,THND_TONNE,2023,2038.083433
ARG,POULTRY,THND_TONNE,2024,2058.5001
ARG,POULTRY,THND_TONNE,2025,2078.916767
ARG,POULTRY,THND_TONNE,2026,2099.333433
ARG,POULTRY,THND_TONNE,2027,2119.7501
ARG,POULTRY,THND_TONNE,2028,2140.166767
PER,BEEF,THND_TONNE,1990,123.4851006
PER,BEEF,THND_TONNE,1991,119.5450982
PER,BEEF,THND_TONNE,1992,114.7631081
PER,BEEF,THND_TONNE,1993,113.035096
PER,BEEF,THND_TONNE,1994,107.4561013
PER,BEEF,THND_TONNE,1995,116.3421029
PER,BEEF,THND_TONNE,1996,119.363099
PER,BEEF,THND_TONNE,1997,128.5560998
PER,BEEF,THND_TONNE,1998,130.9550866
PER,BEEF,THND_TONNE,1999,139.3581017
PER,BEEF,THND_TONNE,2000,140.1910943
PER,BEEF,THND_TONNE,2001,137.9520958
PER,BEEF,THND_TONNE,2002,142.9520958
PER,BEEF,THND_TONNE,2003,147.4130944
PER,BEEF,THND_TONNE,2004,153.4330987
PER,BEEF,THND_TONNE,2005,161.8210839
PER,BEEF,THND_TONNE,2006,169.8201073
PER,BEEF,THND_TONNE,2007,172.2020958
PER,BEEF,THND_TONNE,2008,167.6320885
PER,BEEF,THND_TONNE,2009,168.9090966
PER,BEEF,THND_TONNE,2010,177.049096
PER,BEEF,THND_TONNE,2011,183.9561089
PER,BEEF,THND_TONNE,2012,191.6350945
PER,BEEF,THND_TONNE,2013,199.4361046
PER,BEEF,THND_TONNE,2014,201.8570946
PER,BEEF,THND_TONNE,2015,201.9401024
PER,BEEF,THND_TONNE,2016,198.5691002
PER,BEEF,THND_TONNE,2017,194.6320885
PER,BEEF,THND_TONNE,2018,193.6180962
PER,BEEF,THND_TONNE,2019,194.8578134
PER,BEEF,THND_TONNE,2020,198.7406577
PER,BEEF,THND_TONNE,2021,201.9695854
PER,BEEF,THND_TONNE,2022,205.2479174
PER,BEEF,THND_TONNE,2023,208.8726418
PER,BEEF,THND_TONNE,2024,212.0628524
PER,BEEF,THND_TONNE,2025,214.6104392
PER,BEEF,THND_TONNE,2026,217.3262792
PER,BEEF,THND_TONNE,2027,220.2086321
PER,BEEF,THND_TONNE,2028,223.1501054
ARG,BEEF,THND_TONNE,1990,2588.9221
ARG,BEEF,THND_TONNE,1991,2448.6671
ARG,BEEF,THND_TONNE,1992,2441.8821
ARG,BEEF,THND_TONNE,1993,2507.8671
ARG,BEEF,THND_TONNE,1994,2388.2241
ARG,BEEF,THND_TONNE,1995,2173.9381
ARG,BEEF,THND_TONNE,1996,2226.4991
ARG,BEEF,THND_TONNE,1997,2285.1481
ARG,BEEF,THND_TONNE,1998,2144.907807
ARG,BEEF,THND_TONNE,1999,2383.907807
ARG,BEEF,THND_TONNE,2000,2385.107371
ARG,BEEF,THND_TONNE,2001,2342.40633
ARG,BEEF,THND_TONNE,2002,2180.404316
ARG,BEEF,THND_TONNE,2003,2277.856675
ARG,BEEF,THND_TONNE,2004,2406.803856
ARG,BEEF,THND_TONNE,2005,2384.75803
ARG,BEEF,THND_TONNE,2006,2474.659942
ARG,BEEF,THND_TONNE,2007,2688.039666
ARG,BEEF,THND_TONNE,2008,2706.544165
ARG,BEEF,THND_TONNE,2009,2722.01709
ARG,BEEF,THND_TONNE,2010,2323.1261
ARG,BEEF,THND_TONNE,2011,2253.1074
ARG,BEEF,THND_TONNE,2012,2418.997879
ARG,BEEF,THND_TONNE,2013,2655.3121
ARG,BEEF,THND_TONNE,2014,2503.7561
ARG,BEEF,THND_TONNE,2015,2521.642618
ARG,BEEF,THND_TONNE,2016,2441.0001
ARG,BEEF,THND_TONNE,2017,2507.0001
ARG,BEEF,THND_TONNE,2018,2549.0001
ARG,BEEF,THND_TONNE,2019,2557.466945
ARG,BEEF,THND_TONNE,2020,2581.909321
ARG,BEEF,THND_TONNE,2021,2587.837924
ARG,BEEF,THND_TONNE,2022,2590.925088
ARG,BEEF,THND_TONNE,2023,2600.824618
ARG,BEEF,THND_TONNE,2024,2611.7846
ARG,BEEF,THND_TONNE,2025,2623.606969
ARG,BEEF,THND_TONNE,2026,2635.957998
ARG,BEEF,THND_TONNE,2027,2654.421642
ARG,BEEF,THND_TONNE,2028,2665.753867
USA,POULTRY,THND_TONNE,1990,10047.99023
USA,POULTRY,THND_TONNE,1991,10564.63255
USA,POULTRY,THND_TONNE,1992,11079.00691
USA,POULTRY,THND_TONNE,1993,11383.82135
USA,POULTRY,THND_TONNE,1994,11681.83189
USA,POULTRY,THND_TONNE,1995,11768.01454
USA,POULTRY,THND_TONNE,1996,12138.59995
USA,POULTRY,THND_TONNE,1997,12365.85
USA,POULTRY,THND_TONNE,1998,12618.95484
USA,POULTRY,THND_TONNE,1999,13547.45953
USA,POULTRY,THND_TONNE,2000,13838.21258
USA,POULTRY,THND_TONNE,2001,13981.09435
USA,POULTRY,THND_TONNE,2002,14775.78912
USA,POULTRY,THND_TONNE,2003,15028.26948
USA,POULTRY,THND_TONNE,2004,15485.10573
USA,POULTRY,THND_TONNE,2005,15851.71151
USA,POULTRY,THND_TONNE,2006,16081.68311
USA,POULTRY,THND_TONNE,2007,15976.44956
USA,POULTRY,THND_TONNE,2008,16074.87922
USA,POULTRY,THND_TONNE,2009,15497.45544
USA,POULTRY,THND_TONNE,2010,15990.05734
USA,POULTRY,THND_TONNE,2011,16471.31942
USA,POULTRY,THND_TONNE,2012,15888.45253
USA,POULTRY,THND_TONNE,2013,15938.80134
USA,POULTRY,THND_TONNE,2014,16313.92268
USA,POULTRY,THND_TONNE,2015,17423.41094
USA,POULTRY,THND_TONNE,2016,17773.58466
USA,POULTRY,THND_TONNE,2017,18064.79131
USA,POULTRY,THND_TONNE,2018,18448.53091
USA,POULTRY,THND_TONNE,2019,18725.15822
USA,POULTRY,THND_TONNE,2020,18637.40997
USA,POULTRY,THND_TONNE,2021,18792.61771
USA,POULTRY,THND_TONNE,2022,18969.21269
USA,POULTRY,THND_TONNE,2023,19073.32322
USA,POULTRY,THND_TONNE,2024,19216.01998
USA,POULTRY,THND_TONNE,2025,19366.31577
USA,POULTRY,THND_TONNE,2026,19485.9208
USA,POULTRY,THND_TONNE,2027,19618.255
USA,POULTRY,THND_TONNE,2028,19766.13809
COL,PIG,THND_TONNE,1990,133.8801049
COL,PIG,THND_TONNE,1991,133.8041009
COL,PIG,THND_TONNE,1992,135.3891076
COL,PIG,THND_TONNE,1993,135.0750969
COL,PIG,THND_TONNE,1994,136.1620873
COL,PIG,THND_TONNE,1995,138.9900902
COL,PIG,THND_TONNE,1996,132.6500939
COL,PIG,THND_TONNE,1997,107.6711052
COL,PIG,THND_TONNE,1998,82.37809835
COL,PIG,THND_TONNE,1999,113.4861001
COL,PIG,THND_TONNE,2000,110.3290948
COL,PIG,THND_TONNE,2001,103.8561028
COL,PIG,THND_TONNE,2002,113.3701027
COL,PIG,THND_TONNE,2003,126.6501015
COL,PIG,THND_TONNE,2004,131.924096
COL,PIG,THND_TONNE,2005,130.9500969
COL,PIG,THND_TONNE,2006,152.372094
COL,PIG,THND_TONNE,2007,185.4001092
COL,PIG,THND_TONNE,2008,181.5371026
COL,PIG,THND_TONNE,2009,180.6071099
COL,PIG,THND_TONNE,2010,207.2840966
COL,PIG,THND_TONNE,2011,237.6550988
COL,PIG,THND_TONNE,2012,366.6420983
COL,PIG,THND_TONNE,2013,304.5651024
COL,PIG,THND_TONNE,2014,334.1760949
COL,PIG,THND_TONNE,2015,369.94114
COL,PIG,THND_TONNE,2016,415.4090966
COL,PIG,THND_TONNE,2017,453.1330956
COL,PIG,THND_TONNE,2018,505.1401146
COL,PIG,THND_TONNE,2019,513.9509343
COL,PIG,THND_TONNE,2020,534.6714219
COL,PIG,THND_TONNE,2021,546.8200628
COL,PIG,THND_TONNE,2022,562.3375775
COL,PIG,THND_TONNE,2023,578.992408
COL,PIG,THND_TONNE,2024,593.96231
COL,PIG,THND_TONNE,2025,607.8737432
COL,PIG,THND_TONNE,2026,625.0848783
COL,PIG,THND_TONNE,2027,641.1501432
COL,PIG,THND_TONNE,2028,655.6800363
ARG,SHEEP,THND_TONNE,1990,0.0001
ARG,SHEEP,THND_TONNE,1991,88.23094503
ARG,SHEEP,THND_TONNE,1992,72.15581519
ARG,SHEEP,THND_TONNE,1993,72.13337539
